name,price,status,shipping,free_returns,items_sold
Pokemon Snakewood - Zombie Pokemon (Horror) Game / Case Gameboy Advance GBA (US),1399,New (Other),399,True,3
Pokmon Sword Edition - Nintendo Switch,,Brand New,0,True,432
Nintendo NES Games - Custom Game Lot - Update 11/3 - Combined Shipping,499,Pre-Owned,375,True,6
108 in 1 Gameboy Color (GBC) Cartridge,2499,Brand New,0,True,20
Pokemon Black + White Version - 2 In 1 COMBO  ~ Nintendo DS NDS 3DS Lite ++NEW++,1895,Brand New,0,True,7
"Castlevania: Dawn of Sorrow (Nintendo DS, 2005) GAME CARD ONLY, TESTED & WORKING",1299,Brand New,199,True,
Super Nintendo SNES Original Video Game Cartridges *Authentic/Cleaned/Tested*,2995,Pre-Owned,0,True,17
NINTENDO N64 BOXES (Game Not Included),1500,Brand New,0,True,
Diablo 2 Resurrected Jah Rune D2R PC Diablo II Rune Jah,6400,Brand New,0,True,31
Perfection Game,2099,Brand New,0,True,
✨ Shiny Zygarde ✨ Pokemon Sword and Shield Perfect IV 🚀Fast Delivery🚀,195,Brand New,0,True,340
SONY PlayStation 1 PS1 You Pick & Choose Video Game Lot-TESTED-BUY 3 GET 1 FREE,332,Pre-Owned,399,True,
Mother 3 (Earthbound 2) and Mother 1+2 ENGLISH GBA Game Boy Advance cartridges,2999,New (Other),0,True,50
Resident Evil 4 - PS4 - Brand New | Factory Sealed,1999,Brand New,0,True,
Just Dance 2 - Nintendo  Wii Game,547,Pre-Owned,395,True,
Nintendo DS Lite & Game boy Advance HandHeld Console System Pokemon Black DSL,8999,Refurbished,0,True,592
"Microsoft Xbox 360 Games : You Choose from Large Selection! ""Disc Only""",611,Pre-Owned,0,True,
MORTAL KOMBAT 4 Video Game Cartridge Card US Version For Nintendo N64,2798,Brand New,0,True,8
"Party Arcade USED SEALED (Nintendo Switch, 2018)",1689,Pre-Owned,0,True,
VOLCANION 🌟 SHINY 🌟 NON-SHINY 6IV BATTLE READY - POKEMON SWORD AND SHIELD,199,New (Other),0,True,
US Game Cartridge Nintendo 3DS NDSI NDS Lite Card Pokemon HeartGold USA VERSION,1821,Brand New,0,True,165
Nintendo Wii Games! You Choose from Large Selection! $6.95 Each! Buy 3 Get 1! ,695,Pre-Owned,395,True,
Wii Play - Nintendo Wii - Complete in Case w/ Manual - Tested - Free Ship,1099,New (Other),0,True,808
Control: Xbox One [Brand New],1198,Brand New,0,True,
Playstation 3 PS3 Games,999,Pre-Owned,0,True,17
Video Game PC Zumas Revenge NEW SEALED Box,1799,Brand New,0,True,
Deca Sports - Nintendo Wii Game - Complete w/ Manual - Tested Working Free Ship,1399,New (Other),0,True,
Dark Souls Remastered - PlayStation 4 NEW FREE US SHIPPING,1999,Brand New,0,True,
Halo 3 Microsoft Xbox 360 Game Authentic,989,Pre-Owned,295,True,65
"Pokemon: Soul Silver SoulSilve Version (Nintendo DS, 3DS) Game Card Cartridge",1999,Brand New,0,True,
Mario Kart DS Game Card For Nintendo DS / DSi / 3DS XL / 2DS NDSI NDSL NDS New,1388,Brand New,0,True,132
Final Fantasy IX  -  Nintendo Switch,4299,Brand New,0,True,27
Little NIghtmares Complete Edition PS4 Brand NEw Factory Sealed,1999,Brand New,0,True,259
Chicken Shoot Wii Game,797,Pre-Owned,395,True,
"【Brand New】 Prey【Microsoft Xbox One, 2017】 SEALED",875,Brand New,0,True,
Nintendo Original Game Boy Games Complete Fun You Pick & Choose Video Games Lot,691,Pre-Owned,0,True,4
Hades (Physical Copy) (Playstation 4/PS4) BRAND NEW Game of the Year 🔥🔥,2299,Brand New,400,True,4
 Playstation 2 PS2 Games,999,Pre-Owned,0,True,19
Donkey Kong Country: Tropical Freeze - Nintendo Switch,,Brand New,0,True,818
"DOOM The Classics Collection (Nintendo Switch) LRG W/ Card #256 - New, Sealed",5999,Brand New,0,True,6
Microsoft Xbox Series S 512GB Video Game Console - White,34900,Brand New,0,True,655
Minecraft - Nintendo Switch Includes Super Mario Mash-Up,2856,Brand New,0,True,820
Serial Cleaner Steam Key PC Game,99,Brand New,0,True,684
Nintendo Switch Online Family Membership 12 months - 1 Spot,829,Brand New,0,True,112
Nintendo Game And Watch Super Mario Bros. - Game And Watch Style Handheld System,4299,Brand New,0,True,213
Frogger - Game Boy Color Gameboy,797,Pre-Owned,395,True,26
GROUDON 🌟 SHINY 🌟 NON-SHINY 6IV VGC - POKEMON SWORD AND SHIELD,199,New (Other),0,True,
